Time_s,DetectorVoltage_V,Power_dB,RelativeAmplitude,RelativePower
91.085,0.272,10.88,0.0772680585095703,0.00597035286583838
91.103,0.453,18.12,0.177827941003892,0.0316227766016838
91.121,0.375,15,0.124165230759241,0.0154170045294956
91.121,0.466,18.64,0.188799134909629,0.0356451133426244
91.14,0.595,23.8,0.341979442513709,0.116949939101987
91.16,0.298,11.92,0.0870963589956081,0.00758577575029184
91.16,0.569,22.76,0.303389118419427,0.0920449571753171
91.178,0.168,6.72,0.0478630092322639,0.00229086765276777
91.178,0.544,21.76,0.270395836410884,0.0731139083483418
91.196,0.66,26.4,0.461317574560379,0.212813904598271
91.214,0.505,20.2,0.225943577022098,0.0510504999975407
91.214,0.634,25.36,0.409260659730011,0.167494287602644
91.233,0.699,27.96,0.552077439280757,0.304789498962798
91.251,0.608,24.32,0.363078054770101,0.131825673855641
91.251,0.699,27.96,0.552077439280757,0.304789498962798
91.269,0.712,28.48,0.586138164514029,0.343557947899875
91.287,0.673,26.92,0.489778819368446,0.239883291901949
91.287,0.712,28.48,0.586138164514029,0.343557947899875
91.305,0.712,28.48,0.586138164514029,0.343557947899875
91.324,0.712,28.48,0.586138164514029,0.343557947899875
91.324,0.712,28.48,0.586138164514029,0.343557947899875
91.342,0.673,26.92,0.489778819368446,0.239883291901949
91.36,0.712,28.48,0.586138164514029,0.343557947899875
91.36,0.699,27.96,0.552077439280757,0.304789498962798
91.378,0.621,24.84,0.385478357665772,0.148593564228701
91.396,0.699,27.96,0.552077439280757,0.304789498962798
91.396,0.66,26.4,0.461317574560379,0.212813904598271
91.414,0.531,21.24,0.254683025258504,0.0648634433548238
91.433,0.66,26.4,0.461317574560379,0.212813904598271
91.433,0.582,23.28,0.322106879128343,0.103752841581801
91.451,0.336,13.44,0.103752841581801,0.0107646521362983
91.451,0.582,23.28,0.322106879128343,0.103752841581801
91.47,0.349,13.96,0.110153930954142,0.0121338885046498
91.488,0.466,18.64,0.188799134909629,0.0356451133426244
91.488,0.44,17.6,0.167494287602644,0.0280543363795171
91.506,0.336,13.44,0.103752841581801,0.0107646521362983
91.524,0.608,24.32,0.363078054770101,0.131825673855641
91.524,0.246,9.84,0.0685488226452662,0.00469894108605216
91.542,0.556,22.24,0.285759054337495,0.0816582371358593
91.561,0.168,6.72,0.0478630092322639,0.00229086765276777
91.561,0.518,20.72,0.239883291901949,0.0575439937337157
91.578,0.647,25.88,0.434510224171572,0.188799134909629
91.596,0.479,19.16,0.200447202736516,0.040179081084894
91.596,0.621,24.84,0.385478357665772,0.148593564228701
91.616,0.699,27.96,0.552077439280757,0.304789498962798
91.633,0.608,24.32,0.363078054770101,0.131825673855641
91.633,0.686,27.44,0.519995996533516,0.270395836410885
91.652,0.712,28.48,0.586138164514029,0.343557947899875
91.672,0.673,26.92,0.489778819368446,0.239883291901949
91.672,0.712,28.48,0.586138164514029,0.343557947899875
91.689,0.712,28.48,0.586138164514029,0.343557947899875
91.689,0.712,28.48,0.586138164514029,0.343557947899875
91.708,0.712,28.48,0.586138164514029,0.343557947899875
91.727,0.686,27.44,0.519995996533516,0.270395836410885
91.727,0.712,28.48,0.586138164514029,0.343557947899875
91.745,0.699,27.96,0.552077439280757,0.304789498962798
91.764,0.634,25.36,0.409260659730011,0.167494287602644
91.764,0.699,27.96,0.552077439280757,0.304789498962798
91.781,0.647,25.88,0.434510224171572,0.188799134909629
91.8,0.544,21.76,0.270395836410884,0.0731139083483418
91.8,0.673,26.92,0.489778819368446,0.239883291901949
91.818,0.556,22.24,0.285759054337495,0.0816582371358593
91.836,0.272,10.88,0.0772680585095703,0.00597035286583838
91.836,0.582,23.28,0.322106879128343,0.103752841581801
91.855,0.375,15,0.124165230759241,0.0154170045294956
91.874,0.375,15,0.124165230759241,0.0154170045294956
91.874,0.44,17.6,0.167494287602644,0.0280543363795171
91.894,0.285,11.4,0.0820351544329818,0.00672976656284318
91.894,0.569,22.76,0.303389118419427,0.0920449571753171
91.912,0.168,6.72,0.0478630092322639,0.00229086765276777
91.931,0.531,21.24,0.254683025258504,0.0648634433548238
91.931,0.647,25.88,0.434510224171572,0.188799134909629
91.95,0.505,20.2,0.225943577022098,0.0510504999975407
91.97,0.634,25.36,0.409260659730011,0.167494287602644
91.97,0.466,18.64,0.188799134909629,0.0356451133426244
91.987,0.621,24.84,0.385478357665772,0.148593564228701
91.987,0.686,27.44,0.519995996533516,0.270395836410885
92.005,0.595,23.8,0.341979442513709,0.116949939101987
92.022,0.673,26.92,0.489778819368446,0.239883291901949
92.022,0.712,28.48,0.586138164514029,0.343557947899875
92.041,0.66,26.4,0.461317574560379,0.212813904598271
92.059,0.712,28.48,0.586138164514029,0.343557947899875
92.059,0.712,28.48,0.586138164514029,0.343557947899875
92.077,0.699,27.96,0.552077439280757,0.304789498962798
92.095,0.712,28.48,0.586138164514029,0.343557947899875
92.095,0.699,27.96,0.552077439280757,0.304789498962798
92.113,0.725,29,0.622300285169159,0.387257644921617
92.131,0.699,27.96,0.552077439280757,0.304789498962798
92.131,0.647,25.88,0.434510224171572,0.188799134909629
92.15,0.699,27.96,0.552077439280757,0.304789498962798
92.167,0.673,26.92,0.489778819368446,0.239883291901949
92.167,0.556,22.24,0.285759054337495,0.0816582371358593
92.186,0.673,26.92,0.489778819368446,0.239883291901949
92.203,0.595,23.8,0.341979442513709,0.116949939101987
92.203,0.362,14.48,0.116949939101987,0.0136772882559585
92.222,0.608,24.32,0.363078054770101,0.131825673855641
92.24,0.427,17.08,0.157761126969935,0.0248885731828239
92.24,0.349,13.96,0.110153930954142,0.0121338885046498
92.259,0.479,19.16,0.200447202736516,0.040179081084894
92.278,0.233,9.32,0.0645654229034656,0.00416869383470336
92.278,0.556,22.24,0.285759054337495,0.0816582371358593
92.295,0.181,7.24,0.0508159442560561,0.0025822601906346
92.315,0.518,20.72,0.239883291901949,0.0575439937337157
92.315,0.647,25.88,0.434510224171572,0.188799134909629
92.333,0.466,18.64,0.188799134909629,0.0356451133426244
92.333,0.634,25.36,0.409260659730011,0.167494287602644
92.352,0.414,16.56,0.148593564228701,0.022080047330189
92.372,0.608,24.32,0.363078054770101,0.131825673855641
92.372,0.686,27.44,0.519995996533516,0.270395836410885
92.39,0.582,23.28,0.322106879128343,0.103752841581801
92.408,0.673,26.92,0.489778819368446,0.239883291901949
92.408,0.712,28.48,0.586138164514029,0.343557947899875
92.425,0.66,26.4,0.461317574560379,0.212813904598271
92.443,0.712,28.48,0.586138164514029,0.343557947899875
92.443,0.712,28.48,0.586138164514029,0.343557947899875
92.462,0.712,28.48,0.586138164514029,0.343557947899875
92.48,0.725,29,0.622300285169159,0.387257644921617
92.48,0.699,27.96,0.552077439280757,0.304789498962798
92.499,0.712,28.48,0.586138164514029,0.343557947899875
92.516,0.699,27.96,0.552077439280757,0.304789498962798
92.516,0.66,26.4,0.461317574560379,0.212813904598271
92.535,0.712,28.48,0.586138164514029,0.343557947899875
92.535,0.673,26.92,0.489778819368446,0.239883291901949
92.552,0.569,22.76,0.303389118419427,0.0920449571753171
92.571,0.673,26.92,0.489778819368446,0.239883291901949
92.571,0.595,23.8,0.341979442513709,0.116949939101987
92.589,0.388,15.52,0.131825673855641,0.0173780082874938
92.608,0.621,24.84,0.385478357665772,0.148593564228701
92.608,0.453,18.12,0.177827941003892,0.0316227766016838
92.625,0.272,10.88,0.0772680585095703,0.00597035286583838
92.644,0.492,19.68,0.212813904598271,0.0452897579903621
92.644,0.155,6.2,0.045081670454146,0.00203235701093622
92.662,0.531,21.24,0.254683025258504,0.0648634433548238
92.681,0.194,7.76,0.0539510622515128,0.00291071711806661
92.682,0.505,20.2,0.225943577022098,0.0510504999975407
92.699,0.634,25.36,0.409260659730011,0.167494287602644
92.718,0.453,18.12,0.177827941003892,0.0316227766016838
92.718,0.621,24.84,0.385478357665772,0.148593564228701
92.736,0.388,15.52,0.131825673855641,0.0173780082874938
92.755,0.595,23.8,0.341979442513709,0.116949939101987
92.755,0.673,26.92,0.489778819368446,0.239883291901949
92.775,0.582,23.28,0.322106879128343,0.103752841581801
92.775,0.673,26.92,0.489778819368446,0.239883291901949
92.796,0.712,28.48,0.586138164514029,0.343557947899875
92.819,0.647,25.88,0.434510224171572,0.188799134909629
92.819,0.699,27.96,0.552077439280757,0.304789498962798
92.838,0.699,27.96,0.552077439280757,0.304789498962798
92.838,0.686,27.44,0.519995996533516,0.270395836410885
92.857,0.712,28.48,0.586138164514029,0.343557947899875
92.857,0.699,27.96,0.552077439280757,0.304789498962798
92.877,0.712,28.48,0.586138164514029,0.343557947899875
92.894,0.699,27.96,0.552077439280757,0.304789498962798
92.894,0.673,26.92,0.489778819368446,0.239883291901949
92.914,0.712,28.48,0.586138164514029,0.343557947899875
92.932,0.673,26.92,0.489778819368446,0.239883291901949
92.932,0.582,23.28,0.322106879128343,0.103752841581801
92.95,0.686,27.44,0.519995996533516,0.270395836410885
92.968,0.608,24.32,0.363078054770101,0.131825673855641
92.968,0.427,17.08,0.157761126969935,0.0248885731828239
92.987,0.621,24.84,0.385478357665772,0.148593564228701
93.007,0.479,19.16,0.200447202736516,0.040179081084894
93.007,0.246,9.84,0.0685488226452662,0.00469894108605216
93.027,0.518,20.72,0.239883291901949,0.0575439937337157
93.027,0.207,8.28,0.057279603098583,0.00328095293113119
93.045,0.531,21.24,0.254683025258504,0.0648634433548238
93.063,0.233,9.32,0.0645654229034656,0.00416869383470336
93.063,0.479,19.16,0.200447202736516,0.040179081084894
93.082,0.621,24.84,0.385478357665772,0.148593564228701
93.1,0.414,16.56,0.148593564228701,0.022080047330189
93.1,0.608,24.32,0.363078054770101,0.131825673855641
93.121,0.336,13.44,0.103752841581801,0.0107646521362983
93.121,0.582,23.28,0.322106879128343,0.103752841581801
93.139,0.673,26.92,0.489778819368446,0.239883291901949
93.158,0.556,22.24,0.285759054337495,0.0816582371358593
93.158,0.66,26.4,0.461317574560379,0.212813904598271
93.177,0.699,27.96,0.552077439280757,0.304789498962798
93.195,0.634,25.36,0.409260659730011,0.167494287602644
93.195,0.699,27.96,0.552077439280757,0.304789498962798
93.213,0.725,29,0.622300285169159,0.387257644921617
93.231,0.699,27.96,0.552077439280757,0.304789498962798
93.231,0.712,28.48,0.586138164514029,0.343557947899875
93.249,0.699,27.96,0.552077439280757,0.304789498962798
93.266,0.712,28.48,0.586138164514029,0.343557947899875
93.266,0.712,28.48,0.586138164514029,0.343557947899875
93.285,0.673,26.92,0.489778819368446,0.239883291901949
93.285,0.712,28.48,0.586138164514029,0.343557947899875
93.302,0.673,26.92,0.489778819368446,0.239883291901949
93.32,0.595,23.8,0.341979442513709,0.116949939101987
93.339,0.699,27.96,0.552077439280757,0.304789498962798
93.339,0.621,24.84,0.385478357665772,0.148593564228701
93.359,0.466,18.64,0.188799134909629,0.0356451133426244
93.359,0.634,25.36,0.409260659730011,0.167494287602644
93.377,0.505,20.2,0.225943577022098,0.0510504999975407
93.396,0.324,12.96,0.0981747943019985,0.00963829023623972
93.396,0.544,21.76,0.270395836410884,0.0731139083483418
93.415,0.181,7.24,0.0508159442560561,0.0025822601906346
93.433,0.492,19.68,0.212813904598271,0.0452897579903621
93.433,0.285,11.4,0.0820351544329818,0.00672976656284318
93.452,0.44,17.6,0.167494287602644,0.0280543363795171
93.452,0.621,24.84,0.385478357665772,0.148593564228701
93.47,0.375,15,0.124165230759241,0.0154170045294956
93.488,0.595,23.8,0.341979442513709,0.116949939101987
93.488,0.298,11.92,0.0870963589956081,0.00758577575029184
93.506,0.569,22.76,0.303389118419427,0.0920449571753171
93.524,0.66,26.4,0.461317574560379,0.212813904598271
93.524,0.544,21.76,0.270395836410884,0.0731139083483418
93.543,0.66,26.4,0.461317574560379,0.212813904598271
93.571,0.699,27.96,0.552077439280757,0.304789498962798
93.571,0.647,25.88,0.434510224171572,0.188799134909629
93.571,0.699,27.96,0.552077439280757,0.304789498962798
93.592,0.712,28.48,0.586138164514029,0.343557947899875
93.614,0.699,27.96,0.552077439280757,0.304789498962798
93.614,0.712,28.48,0.586138164514029,0.343557947899875
93.637,0.699,27.96,0.552077439280757,0.304789498962798
93.637,0.712,28.48,0.586138164514029,0.343557947899875
93.658,0.699,27.96,0.552077439280757,0.304789498962798
93.658,0.673,26.92,0.489778819368446,0.239883291901949
93.679,0.712,28.48,0.586138164514029,0.343557947899875
93.679,0.686,27.44,0.519995996533516,0.270395836410885
93.699,0.608,24.32,0.363078054770101,0.131825673855641
93.717,0.699,27.96,0.552077439280757,0.304789498962798
93.717,0.634,25.36,0.409260659730011,0.167494287602644
93.737,0.466,18.64,0.188799134909629,0.0356451133426244
93.737,0.647,25.88,0.434510224171572,0.188799134909629
93.758,0.518,20.72,0.239883291901949,0.0575439937337157
93.776,0.142,5.68,0.0424619563946313,0.00180301774085957
93.776,0.556,22.24,0.285759054337495,0.0816582371358593
93.797,0.246,9.84,0.0685488226452662,0.00469894108605216
93.818,0.479,19.16,0.200447202736516,0.040179081084894
93.818,0.336,13.44,0.103752841581801,0.0107646521362983
93.846,0.414,16.56,0.148593564228701,0.022080047330189
93.846,0.608,24.32,0.363078054770101,0.131825673855641
93.846,0.324,12.96,0.0981747943019985,0.00963829023623972
93.87,0.582,23.28,0.322106879128343,0.103752841581801
93.87,0.207,8.28,0.057279603098583,0.00328095293113119
93.894,0.699,27.96,0.552077439280757,0.304789498962798
93.894,0.66,26.4,0.461317574560379,0.212813904598271
93.917,0.518,20.72,0.239883291901949,0.0575439937337157
93.917,0.647,25.88,0.434510224171572,0.188799134909629
93.94,0.699,27.96,0.552077439280757,0.304789498962798
93.94,0.634,25.36,0.409260659730011,0.167494287602644
93.968,0.686,27.44,0.519995996533516,0.270395836410885
93.968,0.725,29,0.622300285169159,0.387257644921617
93.992,0.686,27.44,0.519995996533516,0.270395836410885
93.992,0.712,28.48,0.586138164514029,0.343557947899875
94.012,0.712,28.48,0.586138164514029,0.343557947899875
94.012,0.712,28.48,0.586138164514029,0.343557947899875
94.031,0.712,28.48,0.586138164514029,0.343557947899875
94.051,0.686,27.44,0.519995996533516,0.270395836410885
94.051,0.712,28.48,0.586138164514029,0.343557947899875
94.071,0.686,27.44,0.519995996533516,0.270395836410885
94.071,0.621,24.84,0.385478357665772,0.148593564228701
94.094,0.686,27.44,0.519995996533516,0.270395836410885
94.115,0.647,25.88,0.434510224171572,0.188799134909629
94.116,0.518,20.72,0.239883291901949,0.0575439937337157
94.134,0.66,26.4,0.461317574560379,0.212813904598271
